A,B,Step,InitCondNum,State
0,0,68,28,00
1,1,69,28,11
0,0,70,28,00
1,1,71,28,11
0,0,72,28,00
1,1,73,28,11
0,0,74,28,00
1,1,75,28,11
0,0,76,28,00
1,1,77,28,11
0,0,78,28,00
1,1,79,28,11
0,0,80,28,00
1,1,81,28,11
0,0,82,28,00
1,1,83,28,11
0,0,84,28,00
1,1,85,28,11
0,0,86,28,00
1,1,87,28,11
0,0,88,28,00
1,1,89,28,11
0,0,90,28,00
1,1,91,28,11
0,0,92,28,00
1,1,93,28,11
0,0,94,28,00
1,1,95,28,11
0,0,96,28,00
1,1,97,28,11
0,0,98,28,00
1,1,99,28,11
0,0,100,28,00
1,1,101,28,11
1,0,1,29,10
1,0,2,29,10
1,0,3,29,10
1,0,4,29,10
1,0,5,29,10
1,0,6,29,10
1,0,7,29,10
1,0,8,29,10
1,0,9,29,10
1,0,10,29,10
1,0,11,29,10
1,0,12,29,10
1,0,13,29,10
1,0,14,29,10
1,0,15,29,10
1,0,16,29,10
1,0,17,29,10
1,0,18,29,10
1,0,19,29,10
1,0,20,29,10
1,0,21,29,10
1,0,22,29,10
1,0,23,29,10
1,0,24,29,10
1,0,25,29,10
1,0,26,29,10
1,0,27,29,10
1,0,28,29,10
1,0,29,29,10
1,0,30,29,10
1,0,31,29,10
1,0,32,29,10
1,0,33,29,10
1,0,34,29,10
1,0,35,29,10
1,0,36,29,10
1,0,37,29,10
1,0,38,29,10
1,0,39,29,10
1,0,40,29,10
1,0,41,29,10
1,0,42,29,10
1,0,43,29,10
1,0,44,29,10
1,0,45,29,10
1,0,46,29,10
1,0,47,29,10
1,0,48,29,10
1,0,49,29,10
1,0,50,29,10
1,0,51,29,10
1,0,52,29,10
1,0,53,29,10
1,0,54,29,10
1,0,55,29,10
1,0,56,29,10
1,0,57,29,10
1,0,58,29,10
1,0,59,29,10
1,0,60,29,10
1,0,61,29,10
1,0,62,29,10
1,0,63,29,10
1,0,64,29,10
1,0,65,29,10
1,0,66,29,10
1,0,67,29,10
1,0,68,29,10
1,0,69,29,10
1,0,70,29,10
1,0,71,29,10
1,0,72,29,10
1,0,73,29,10
1,0,74,29,10
1,0,75,29,10
1,0,76,29,10
1,0,77,29,10
1,0,78,29,10
1,0,79,29,10
1,0,80,29,10
1,0,81,29,10
1,0,82,29,10
1,0,83,29,10
1,0,84,29,10
1,0,85,29,10
1,0,86,29,10
1,0,87,29,10
1,0,88,29,10
1,0,89,29,10
1,0,90,29,10
1,0,91,29,10
1,0,92,29,10
1,0,93,29,10
1,0,94,29,10
1,0,95,29,10
1,0,96,29,10
1,0,97,29,10
1,0,98,29,10
1,0,99,29,10
1,0,100,29,10
1,0,101,29,10
0,1,1,30,01
0,1,2,30,01
0,1,3,30,01
0,1,4,30,01
0,1,5,30,01
0,1,6,30,01
0,1,7,30,01
0,1,8,30,01
0,1,9,30,01
0,1,10,30,01
0,1,11,30,01
0,1,12,30,01
0,1,13,30,01
0,1,14,30,01
0,1,15,30,01
0,1,16,30,01
0,1,17,30,01
0,1,18,30,01
0,1,19,30,01
0,1,20,30,01
0,1,21,30,01
0,1,22,30,01
0,1,23,30,01
0,1,24,30,01
0,1,25,30,01
0,1,26,30,01
0,1,27,30,01
0,1,28,30,01
0,1,29,30,01
0,1,30,30,01
0,1,31,30,01
0,1,32,30,01
0,1,33,30,01
0,1,34,30,01
0,1,35,30,01
0,1,36,30,01
0,1,37,30,01
0,1,38,30,01
0,1,39,30,01
0,1,40,30,01
0,1,41,30,01
0,1,42,30,01
0,1,43,30,01
0,1,44,30,01
0,1,45,30,01
0,1,46,30,01
0,1,47,30,01
0,1,48,30,01
0,1,49,30,01
0,1,50,30,01
0,1,51,30,01
0,1,52,30,01
0,1,53,30,01
0,1,54,30,01
0,1,55,30,01
0,1,56,30,01
0,1,57,30,01
0,1,58,30,01
0,1,59,30,01
0,1,60,30,01
0,1,61,30,01
0,1,62,30,01
0,1,63,30,01
0,1,64,30,01
0,1,65,30,01
0,1,66,30,01
0,1,67,30,01
0,1,68,30,01
0,1,69,30,01
0,1,70,30,01
0,1,71,30,01
0,1,72,30,01
0,1,73,30,01
0,1,74,30,01
0,1,75,30,01
0,1,76,30,01
0,1,77,30,01
0,1,78,30,01
0,1,79,30,01
0,1,80,30,01
0,1,81,30,01
0,1,82,30,01
0,1,83,30,01
0,1,84,30,01
0,1,85,30,01
0,1,86,30,01
0,1,87,30,01
0,1,88,30,01
0,1,89,30,01
0,1,90,30,01
0,1,91,30,01
0,1,92,30,01
0,1,93,30,01
0,1,94,30,01
0,1,95,30,01
0,1,96,30,01
0,1,97,30,01
0,1,98,30,01
0,1,99,30,01
0,1,100,30,01
0,1,101,30,01
1,1,1,31,11
0,0,2,31,00
1,1,3,31,11
0,0,4,31,00
1,1,5,31,11
0,0,6,31,00
1,1,7,31,11
0,0,8,31,00
1,1,9,31,11
0,0,10,31,00
1,1,11,31,11
0,0,12,31,00
1,1,13,31,11
0,0,14,31,00
1,1,15,31,11
0,0,16,31,00
1,1,17,31,11
0,0,18,31,00
1,1,19,31,11
0,0,20,31,00
1,1,21,31,11
0,0,22,31,00
1,1,23,31,11
0,0,24,31,00
1,1,25,31,11
0,0,26,31,00
1,1,27,31,11
0,0,28,31,00
1,1,29,31,11
0,0,30,31,00
1,1,31,31,11
0,0,32,31,00
1,1,33,31,11
0,0,34,31,00
1,1,35,31,11
0,0,36,31,00
1,1,37,31,11
0,0,38,31,00
1,1,39,31,11
0,0,40,31,00
1,1,41,31,11
0,0,42,31,00
1,1,43,31,11
0,0,44,31,00
1,1,45,31,11
0,0,46,31,00
1,1,47,31,11
0,0,48,31,00
1,1,49,31,11
0,0,50,31,00
1,1,51,31,11
0,0,52,31,00
1,1,53,31,11
0,0,54,31,00
1,1,55,31,11
0,0,56,31,00
1,1,57,31,11
0,0,58,31,00
1,1,59,31,11
0,0,60,31,00
1,1,61,31,11
0,0,62,31,00
1,1,63,31,11
0,0,64,31,00
1,1,65,31,11
0,0,66,31,00
1,1,67,31,11
0,0,68,31,00
1,1,69,31,11
0,0,70,31,00
1,1,71,31,11
0,0,72,31,00
1,1,73,31,11
0,0,74,31,00
1,1,75,31,11
0,0,76,31,00
1,1,77,31,11
0,0,78,31,00
1,1,79,31,11
0,0,80,31,00
1,1,81,31,11
0,0,82,31,00
1,1,83,31,11
0,0,84,31,00
1,1,85,31,11
0,0,86,31,00
1,1,87,31,11
0,0,88,31,00
1,1,89,31,11
0,0,90,31,00
1,1,91,31,11
0,0,92,31,00
1,1,93,31,11
0,0,94,31,00
1,1,95,31,11
0,0,96,31,00
1,1,97,31,11
0,0,98,31,00
1,1,99,31,11
0,0,100,31,00
1,1,101,31,11
0,1,1,32,01
0,1,2,32,01
0,1,3,32,01
0,1,4,32,01
0,1,5,32,01
0,1,6,32,01
0,1,7,32,01
0,1,8,32,01
0,1,9,32,01
0,1,10,32,01
0,1,11,32,01
0,1,12,32,01
0,1,13,32,01
0,1,14,32,01
0,1,15,32,01
0,1,16,32,01
0,1,17,32,01
0,1,18,32,01
0,1,19,32,01
0,1,20,32,01
0,1,21,32,01
0,1,22,32,01
0,1,23,32,01
0,1,24,32,01
0,1,25,32,01
0,1,26,32,01
0,1,27,32,01
0,1,28,32,01
0,1,29,32,01
0,1,30,32,01
0,1,31,32,01
0,1,32,32,01
0,1,33,32,01
0,1,34,32,01
0,1,35,32,01
0,1,36,32,01
0,1,37,32,01
0,1,38,32,01
0,1,39,32,01
0,1,40,32,01
0,1,41,32,01
0,1,42,32,01
0,1,43,32,01
0,1,44,32,01
0,1,45,32,01
0,1,46,32,01
0,1,47,32,01
0,1,48,32,01
0,1,49,32,01
0,1,50,32,01
0,1,51,32,01
0,1,52,32,01
0,1,53,32,01
0,1,54,32,01
0,1,55,32,01
0,1,56,32,01
0,1,57,32,01
0,1,58,32,01
0,1,59,32,01
0,1,60,32,01
0,1,61,32,01
0,1,62,32,01
0,1,63,32,01
0,1,64,32,01
0,1,65,32,01
0,1,66,32,01
0,1,67,32,01
0,1,68,32,01
0,1,69,32,01
0,1,70,32,01
0,1,71,32,01
0,1,72,32,01
0,1,73,32,01
0,1,74,32,01
0,1,75,32,01
0,1,76,32,01
0,1,77,32,01
0,1,78,32,01
0,1,79,32,01
0,1,80,32,01
0,1,81,32,01
0,1,82,32,01
0,1,83,32,01
0,1,84,32,01
0,1,85,32,01
0,1,86,32,01
0,1,87,32,01
0,1,88,32,01
0,1,89,32,01
0,1,90,32,01
0,1,91,32,01
0,1,92,32,01
0,1,93,32,01
0,1,94,32,01
0,1,95,32,01
0,1,96,32,01
0,1,97,32,01
0,1,98,32,01
0,1,99,32,01
0,1,100,32,01
0,1,101,32,01
1,1,1,33,11
0,0,2,33,00
1,1,3,33,11
0,0,4,33,00
1,1,5,33,11
0,0,6,33,00
1,1,7,33,11
0,0,8,33,00
1,1,9,33,11
0,0,10,33,00
1,1,11,33,11
0,0,12,33,00
1,1,13,33,11
0,0,14,33,00
1,1,15,33,11
0,0,16,33,00
1,1,17,33,11
0,0,18,33,00
1,1,19,33,11
0,0,20,33,00
1,1,21,33,11
0,0,22,33,00
1,1,23,33,11
0,0,24,33,00
1,1,25,33,11
0,0,26,33,00
1,1,27,33,11
0,0,28,33,00
1,1,29,33,11
0,0,30,33,00
1,1,31,33,11
0,0,32,33,00
1,1,33,33,11
0,0,34,33,00
1,1,35,33,11
0,0,36,33,00
1,1,37,33,11
0,0,38,33,00
1,1,39,33,11
0,0,40,33,00
1,1,41,33,11
0,0,42,33,00
1,1,43,33,11
0,0,44,33,00
1,1,45,33,11
0,0,46,33,00
1,1,47,33,11
0,0,48,33,00
1,1,49,33,11
0,0,50,33,00
1,1,51,33,11
0,0,52,33,00
1,1,53,33,11
0,0,54,33,00
1,1,55,33,11
0,0,56,33,00
1,1,57,33,11
0,0,58,33,00
1,1,59,33,11
0,0,60,33,00
1,1,61,33,11
0,0,62,33,00
1,1,63,33,11
0,0,64,33,00
1,1,65,33,11
0,0,66,33,00
1,1,67,33,11
0,0,68,33,00
1,1,69,33,11
0,0,70,33,00
1,1,71,33,11
0,0,72,33,00
1,1,73,33,11
0,0,74,33,00
1,1,75,33,11
0,0,76,33,00
1,1,77,33,11
0,0,78,33,00
1,1,79,33,11
0,0,80,33,00
1,1,81,33,11
0,0,82,33,00
1,1,83,33,11
0,0,84,33,00
1,1,85,33,11
0,0,86,33,00
1,1,87,33,11
0,0,88,33,00
1,1,89,33,11
0,0,90,33,00
1,1,91,33,11
0,0,92,33,00
1,1,93,33,11
0,0,94,33,00
1,1,95,33,11
0,0,96,33,00
1,1,97,33,11
0,0,98,33,00
1,1,99,33,11
0,0,100,33,00
1,1,101,33,11
1,0,1,34,10
1,0,2,34,10
1,0,3,34,10
1,0,4,34,10
1,0,5,34,10
1,0,6,34,10
1,0,7,34,10
1,0,8,34,10
1,0,9,34,10
1,0,10,34,10
1,0,11,34,10
1,0,12,34,10
1,0,13,34,10
1,0,14,34,10
1,0,15,34,10
1,0,16,34,10
1,0,17,34,10
1,0,18,34,10
1,0,19,34,10
1,0,20,34,10
1,0,21,34,10
1,0,22,34,10
1,0,23,34,10
1,0,24,34,10
1,0,25,34,10
1,0,26,34,10
1,0,27,34,10
1,0,28,34,10
1,0,29,34,10
1,0,30,34,10
1,0,31,34,10
1,0,32,34,10
1,0,33,34,10
1,0,34,34,10
1,0,35,34,10
1,0,36,34,10
1,0,37,34,10
1,0,38,34,10
1,0,39,34,10
1,0,40,34,10
1,0,41,34,10
1,0,42,34,10
1,0,43,34,10
1,0,44,34,10
1,0,45,34,10
1,0,46,34,10
1,0,47,34,10
1,0,48,34,10
1,0,49,34,10
1,0,50,34,10
1,0,51,34,10
1,0,52,34,10
1,0,53,34,10
1,0,54,34,10
1,0,55,34,10
1,0,56,34,10
1,0,57,34,10
1,0,58,34,10
1,0,59,34,10
1,0,60,34,10
1,0,61,34,10
1,0,62,34,10
1,0,63,34,10
1,0,64,34,10
1,0,65,34,10
1,0,66,34,10
1,0,67,34,10
1,0,68,34,10
1,0,69,34,10
1,0,70,34,10
1,0,71,34,10
1,0,72,34,10
1,0,73,34,10
1,0,74,34,10
1,0,75,34,10
1,0,76,34,10
1,0,77,34,10
1,0,78,34,10
1,0,79,34,10
1,0,80,34,10
1,0,81,34,10
1,0,82,34,10
1,0,83,34,10
1,0,84,34,10
1,0,85,34,10
1,0,86,34,10
1,0,87,34,10
1,0,88,34,10
1,0,89,34,10
1,0,90,34,10
1,0,91,34,10
1,0,92,34,10
1,0,93,34,10
1,0,94,34,10
1,0,95,34,10
1,0,96,34,10
1,0,97,34,10
1,0,98,34,10
1,0,99,34,10
1,0,100,34,10
1,0,101,34,10
1,0,1,35,10
1,0,2,35,10
1,0,3,35,10
1,0,4,35,10
1,0,5,35,10
1,0,6,35,10
1,0,7,35,10
1,0,8,35,10
1,0,9,35,10
1,0,10,35,10
1,0,11,35,10
1,0,12,35,10
1,0,13,35,10
1,0,14,35,10
1,0,15,35,10
1,0,16,35,10
1,0,17,35,10
1,0,18,35,10
1,0,19,35,10
1,0,20,35,10
1,0,21,35,10
1,0,22,35,10
1,0,23,35,10
1,0,24,35,10
1,0,25,35,10
1,0,26,35,10
1,0,27,35,10
1,0,28,35,10
1,0,29,35,10
1,0,30,35,10
1,0,31,35,10
1,0,32,35,10
1,0,33,35,10
1,0,34,35,10
1,0,35,35,10
1,0,36,35,10
1,0,37,35,10
1,0,38,35,10
1,0,39,35,10
1,0,40,35,10
1,0,41,35,10
1,0,42,35,10
1,0,43,35,10
1,0,44,35,10
1,0,45,35,10
1,0,46,35,10
1,0,47,35,10
1,0,48,35,10
1,0,49,35,10
1,0,50,35,10
1,0,51,35,10
1,0,52,35,10
1,0,53,35,10
1,0,54,35,10
1,0,55,35,10
1,0,56,35,10
1,0,57,35,10
1,0,58,35,10
1,0,59,35,10
1,0,60,35,10
1,0,61,35,10
1,0,62,35,10
1,0,63,35,10
1,0,64,35,10
1,0,65,35,10
1,0,66,35,10
1,0,67,35,10
1,0,68,35,10
1,0,69,35,10
1,0,70,35,10
1,0,71,35,10
1,0,72,35,10
1,0,73,35,10
1,0,74,35,10
1,0,75,35,10
1,0,76,35,10
1,0,77,35,10
1,0,78,35,10
1,0,79,35,10
1,0,80,35,10
1,0,81,35,10
1,0,82,35,10
1,0,83,35,10
1,0,84,35,10
1,0,85,35,10
1,0,86,35,10
1,0,87,35,10
1,0,88,35,10
1,0,89,35,10
1,0,90,35,10
1,0,91,35,10
1,0,92,35,10
1,0,93,35,10
1,0,94,35,10
1,0,95,35,10
1,0,96,35,10
1,0,97,35,10
1,0,98,35,10
1,0,99,35,10
1,0,100,35,10
1,0,101,35,10
0,0,1,36,00
1,1,2,36,11
0,0,3,36,00
1,1,4,36,11
0,0,5,36,00
1,1,6,36,11
0,0,7,36,00
1,1,8,36,11
0,0,9,36,00
1,1,10,36,11
0,0,11,36,00
1,1,12,36,11
0,0,13,36,00
1,1,14,36,11
0,0,15,36,00
1,1,16,36,11
0,0,17,36,00
1,1,18,36,11
0,0,19,36,00
1,1,20,36,11
0,0,21,36,00
1,1,22,36,11
0,0,23,36,00
1,1,24,36,11
0,0,25,36,00
1,1,26,36,11
0,0,27,36,00
1,1,28,36,11
0,0,29,36,00
1,1,30,36,11
0,0,31,36,00
1,1,32,36,11
0,0,33,36,00
1,1,34,36,11
0,0,35,36,00
1,1,36,36,11
0,0,37,36,00
1,1,38,36,11
0,0,39,36,00
1,1,40,36,11
0,0,41,36,00
1,1,42,36,11
0,0,43,36,00
1,1,44,36,11
0,0,45,36,00
1,1,46,36,11
0,0,47,36,00
1,1,48,36,11
0,0,49,36,00
1,1,50,36,11
0,0,51,36,00
1,1,52,36,11
0,0,53,36,00
1,1,54,36,11
0,0,55,36,00
1,1,56,36,11
0,0,57,36,00
1,1,58,36,11
0,0,59,36,00
1,1,60,36,11
0,0,61,36,00
1,1,62,36,11
0,0,63,36,00
1,1,64,36,11
0,0,65,36,00
1,1,66,36,11
0,0,67,36,00
1,1,68,36,11
0,0,69,36,00
1,1,70,36,11
0,0,71,36,00
1,1,72,36,11
0,0,73,36,00
1,1,74,36,11
0,0,75,36,00
1,1,76,36,11
0,0,77,36,00
1,1,78,36,11
0,0,79,36,00
1,1,80,36,11
0,0,81,36,00
1,1,82,36,11
0,0,83,36,00
1,1,84,36,11
0,0,85,36,00
1,1,86,36,11
0,0,87,36,00
1,1,88,36,11
0,0,89,36,00
1,1,90,36,11
0,0,91,36,00
1,1,92,36,11
0,0,93,36,00
1,1,94,36,11
0,0,95,36,00
1,1,96,36,11
0,0,97,36,00
1,1,98,36,11
0,0,99,36,00
1,1,100,36,11
0,0,101,36,00
0,0,1,37,00
1,1,2,37,11
0,0,3,37,00
1,1,4,37,11
0,0,5,37,00
1,1,6,37,11
0,0,7,37,00
1,1,8,37,11
0,0,9,37,00
1,1,10,37,11
0,0,11,37,00
1,1,12,37,11
0,0,13,37,00
1,1,14,37,11
0,0,15,37,00
1,1,16,37,11
0,0,17,37,00
1,1,18,37,11
0,0,19,37,00
1,1,20,37,11
0,0,21,37,00
1,1,22,37,11
0,0,23,37,00
1,1,24,37,11
0,0,25,37,00
1,1,26,37,11
0,0,27,37,00
1,1,28,37,11
0,0,29,37,00
1,1,30,37,11
0,0,31,37,00
1,1,32,37,11
0,0,33,37,00
1,1,34,37,11
0,0,35,37,00
1,1,36,37,11
0,0,37,37,00
1,1,38,37,11
0,0,39,37,00
1,1,40,37,11
0,0,41,37,00
1,1,42,37,11
0,0,43,37,00
1,1,44,37,11
0,0,45,37,00
1,1,46,37,11
0,0,47,37,00
1,1,48,37,11
0,0,49,37,00
1,1,50,37,11
0,0,51,37,00
1,1,52,37,11
0,0,53,37,00
1,1,54,37,11
0,0,55,37,00
1,1,56,37,11
0,0,57,37,00
1,1,58,37,11
0,0,59,37,00
1,1,60,37,11
0,0,61,37,00
1,1,62,37,11
0,0,63,37,00
1,1,64,37,11
0,0,65,37,00
1,1,66,37,11
0,0,67,37,00
1,1,68,37,11
0,0,69,37,00
1,1,70,37,11
0,0,71,37,00
1,1,72,37,11
0,0,73,37,00
1,1,74,37,11
0,0,75,37,00
1,1,76,37,11
0,0,77,37,00
1,1,78,37,11
0,0,79,37,00
1,1,80,37,11
0,0,81,37,00
1,1,82,37,11
0,0,83,37,00
1,1,84,37,11
0,0,85,37,00
1,1,86,37,11
0,0,87,37,00
1,1,88,37,11
0,0,89,37,00
1,1,90,37,11
0,0,91,37,00
1,1,92,37,11
0,0,93,37,00
1,1,94,37,11
0,0,95,37,00
1,1,96,37,11
0,0,97,37,00
1,1,98,37,11
0,0,99,37,00
1,1,100,37,11
0,0,101,37,00
1,1,1,38,11
0,0,2,38,00
1,1,3,38,11
0,0,4,38,00
1,1,5,38,11
0,0,6,38,00
1,1,7,38,11
0,0,8,38,00
1,1,9,38,11
0,0,10,38,00
1,1,11,38,11
0,0,12,38,00
1,1,13,38,11
0,0,14,38,00
1,1,15,38,11
0,0,16,38,00
1,1,17,38,11
0,0,18,38,00
1,1,19,38,11
0,0,20,38,00
1,1,21,38,11
0,0,22,38,00
1,1,23,38,11
0,0,24,38,00
1,1,25,38,11
0,0,26,38,00
1,1,27,38,11
0,0,28,38,00
1,1,29,38,11
0,0,30,38,00
1,1,31,38,11
0,0,32,38,00
1,1,33,38,11
0,0,34,38,00
1,1,35,38,11
0,0,36,38,00
1,1,37,38,11
0,0,38,38,00
1,1,39,38,11
0,0,40,38,00
1,1,41,38,11
0,0,42,38,00
1,1,43,38,11
0,0,44,38,00
1,1,45,38,11
0,0,46,38,00
1,1,47,38,11
0,0,48,38,00
1,1,49,38,11
0,0,50,38,00
1,1,51,38,11
0,0,52,38,00
1,1,53,38,11
0,0,54,38,00
1,1,55,38,11
0,0,56,38,00
1,1,57,38,11
0,0,58,38,00
1,1,59,38,11
0,0,60,38,00
1,1,61,38,11
0,0,62,38,00
1,1,63,38,11
0,0,64,38,00
1,1,65,38,11
0,0,66,38,00
1,1,67,38,11
0,0,68,38,00
1,1,69,38,11
0,0,70,38,00
1,1,71,38,11
0,0,72,38,00
1,1,73,38,11
0,0,74,38,00
1,1,75,38,11
0,0,76,38,00
1,1,77,38,11
0,0,78,38,00
1,1,79,38,11
0,0,80,38,00
1,1,81,38,11
0,0,82,38,00
1,1,83,38,11
0,0,84,38,00
1,1,85,38,11
0,0,86,38,00
1,1,87,38,11
0,0,88,38,00
1,1,89,38,11
0,0,90,38,00
1,1,91,38,11
0,0,92,38,00
1,1,93,38,11
0,0,94,38,00
1,1,95,38,11
0,0,96,38,00
1,1,97,38,11
0,0,98,38,00
1,1,99,38,11
0,0,100,38,00
1,1,101,38,11
1,0,1,39,10
1,0,2,39,10
1,0,3,39,10
1,0,4,39,10
1,0,5,39,10
1,0,6,39,10
1,0,7,39,10
1,0,8,39,10
1,0,9,39,10
1,0,10,39,10
1,0,11,39,10
1,0,12,39,10
1,0,13,39,10
1,0,14,39,10
1,0,15,39,10
1,0,16,39,10
1,0,17,39,10
1,0,18,39,10
1,0,19,39,10
1,0,20,39,10
1,0,21,39,10
1,0,22,39,10
1,0,23,39,10
1,0,24,39,10
1,0,25,39,10
1,0,26,39,10
1,0,27,39,10
1,0,28,39,10
1,0,29,39,10
1,0,30,39,10
1,0,31,39,10
1,0,32,39,10
1,0,33,39,10
1,0,34,39,10
1,0,35,39,10
1,0,36,39,10
1,0,37,39,10
1,0,38,39,10
1,0,39,39,10
1,0,40,39,10
1,0,41,39,10
1,0,42,39,10
1,0,43,39,10
1,0,44,39,10
1,0,45,39,10
1,0,46,39,10
1,0,47,39,10
1,0,48,39,10
1,0,49,39,10
1,0,50,39,10
1,0,51,39,10
1,0,52,39,10
1,0,53,39,10
1,0,54,39,10
1,0,55,39,10
1,0,56,39,10
1,0,57,39,10
1,0,58,39,10
1,0,59,39,10
1,0,60,39,10
1,0,61,39,10
1,0,62,39,10
1,0,63,39,10
1,0,64,39,10
1,0,65,39,10
1,0,66,39,10
1,0,67,39,10
1,0,68,39,10
1,0,69,39,10
1,0,70,39,10
1,0,71,39,10
1,0,72,39,10
1,0,73,39,10
1,0,74,39,10
1,0,75,39,10
1,0,76,39,10
1,0,77,39,10
1,0,78,39,10
1,0,79,39,10
1,0,80,39,10
1,0,81,39,10
1,0,82,39,10
1,0,83,39,10
1,0,84,39,10
1,0,85,39,10
1,0,86,39,10
1,0,87,39,10
1,0,88,39,10
1,0,89,39,10
1,0,90,39,10
1,0,91,39,10
1,0,92,39,10
1,0,93,39,10
1,0,94,39,10
1,0,95,39,10
1,0,96,39,10
1,0,97,39,10
1,0,98,39,10
1,0,99,39,10
1,0,100,39,10
1,0,101,39,10
0,1,1,40,01
0,1,2,40,01
0,1,3,40,01
0,1,4,40,01
0,1,5,40,01
0,1,6,40,01
0,1,7,40,01
0,1,8,40,01
0,1,9,40,01
0,1,10,40,01
0,1,11,40,01
0,1,12,40,01
0,1,13,40,01
0,1,14,40,01
0,1,15,40,01
0,1,16,40,01
0,1,17,40,01
0,1,18,40,01
0,1,19,40,01
0,1,20,40,01
0,1,21,40,01
0,1,22,40,01
0,1,23,40,01
0,1,24,40,01
0,1,25,40,01
0,1,26,40,01
0,1,27,40,01
0,1,28,40,01
0,1,29,40,01
0,1,30,40,01
0,1,31,40,01
0,1,32,40,01
0,1,33,40,01
0,1,34,40,01
0,1,35,40,01
0,1,36,40,01
0,1,37,40,01
0,1,38,40,01
0,1,39,40,01
0,1,40,40,01
0,1,41,40,01
0,1,42,40,01
0,1,43,40,01
0,1,44,40,01
0,1,45,40,01
0,1,46,40,01
0,1,47,40,01
0,1,48,40,01
0,1,49,40,01
0,1,50,40,01
0,1,51,40,01
0,1,52,40,01
0,1,53,40,01
0,1,54,40,01
0,1,55,40,01
0,1,56,40,01
0,1,57,40,01
0,1,58,40,01
0,1,59,40,01
0,1,60,40,01
0,1,61,40,01
0,1,62,40,01
0,1,63,40,01
0,1,64,40,01
0,1,65,40,01
0,1,66,40,01
0,1,67,40,01
0,1,68,40,01
0,1,69,40,01
0,1,70,40,01
0,1,71,40,01
0,1,72,40,01
0,1,73,40,01
0,1,74,40,01
0,1,75,40,01
0,1,76,40,01
0,1,77,40,01
0,1,78,40,01
0,1,79,40,01
0,1,80,40,01
0,1,81,40,01
0,1,82,40,01
0,1,83,40,01
0,1,84,40,01
0,1,85,40,01
0,1,86,40,01
0,1,87,40,01
0,1,88,40,01
0,1,89,40,01
0,1,90,40,01
0,1,91,40,01
0,1,92,40,01
0,1,93,40,01
0,1,94,40,01
0,1,95,40,01
0,1,96,40,01
0,1,97,40,01
0,1,98,40,01
0,1,99,40,01
0,1,100,40,01
0,1,101,40,01
0,0,1,41,00
1,1,2,41,11
0,0,3,41,00
1,1,4,41,11
0,0,5,41,00
1,1,6,41,11
0,0,7,41,00
1,1,8,41,11
0,0,9,41,00
1,1,10,41,11
0,0,11,41,00
1,1,12,41,11
0,0,13,41,00
1,1,14,41,11
0,0,15,41,00
1,1,16,41,11
0,0,17,41,00
1,1,18,41,11
0,0,19,41,00
1,1,20,41,11
0,0,21,41,00
1,1,22,41,11
0,0,23,41,00
1,1,24,41,11
0,0,25,41,00
1,1,26,41,11
0,0,27,41,00
1,1,28,41,11
0,0,29,41,00
1,1,30,41,11
0,0,31,41,00
1,1,32,41,11
0,0,33,41,00
1,1,34,41,11
0,0,35,41,00
1,1,36,41,11
0,0,37,41,00
1,1,38,41,11
0,0,39,41,00
1,1,40,41,11
0,0,41,41,00
1,1,42,41,11
0,0,43,41,00
1,1,44,41,11
0,0,45,41,00
1,1,46,41,11
0,0,47,41,00
1,1,48,41,11
0,0,49,41,00
1,1,50,41,11
0,0,51,41,00
1,1,52,41,11
0,0,53,41,00
1,1,54,41,11
0,0,55,41,00
1,1,56,41,11
0,0,57,41,00
1,1,58,41,11
0,0,59,41,00
1,1,60,41,11
0,0,61,41,00
1,1,62,41,11
0,0,63,41,00
1,1,64,41,11
0,0,65,41,00
1,1,66,41,11
0,0,67,41,00
1,1,68,41,11
0,0,69,41,00
1,1,70,41,11
0,0,71,41,00
1,1,72,41,11
0,0,73,41,00
1,1,74,41,11
0,0,75,41,00
1,1,76,41,11
0,0,77,41,00
1,1,78,41,11
0,0,79,41,00
1,1,80,41,11
0,0,81,41,00
1,1,82,41,11
0,0,83,41,00
1,1,84,41,11
0,0,85,41,00
1,1,86,41,11
0,0,87,41,00
1,1,88,41,11
0,0,89,41,00
1,1,90,41,11
0,0,91,41,00
1,1,92,41,11
0,0,93,41,00
1,1,94,41,11
0,0,95,41,00
1,1,96,41,11
0,0,97,41,00
1,1,98,41,11
0,0,99,41,00
1,1,100,41,11
0,0,101,41,00
0,1,1,42,01
0,1,2,42,01
0,1,3,42,01
0,1,4,42,01
0,1,5,42,01
0,1,6,42,01
0,1,7,42,01
0,1,8,42,01
0,1,9,42,01
0,1,10,42,01
0,1,11,42,01
0,1,12,42,01
0,1,13,42,01
0,1,14,42,01
0,1,15,42,01
0,1,16,42,01
0,1,17,42,01
0,1,18,42,01
0,1,19,42,01
0,1,20,42,01
0,1,21,42,01
0,1,22,42,01
0,1,23,42,01
0,1,24,42,01
0,1,25,42,01
0,1,26,42,01
0,1,27,42,01
0,1,28,42,01
0,1,29,42,01
0,1,30,42,01
0,1,31,42,01
0,1,32,42,01
0,1,33,42,01
0,1,34,42,01
0,1,35,42,01
0,1,36,42,01
0,1,37,42,01
0,1,38,42,01
0,1,39,42,01
0,1,40,42,01
0,1,41,42,01
0,1,42,42,01
0,1,43,42,01
0,1,44,42,01
0,1,45,42,01
0,1,46,42,01
0,1,47,42,01
0,1,48,42,01
0,1,49,42,01
0,1,50,42,01
0,1,51,42,01
